company_name,ticker,cik,filing_type,filing_date,filing_url,Checked,snippet_text_short,KPI_CURRENT_VALUE,KPI_TREND,KPI_HISTORICAL_COMPARISON,TARGET_OUTLOOK,NPS_GOAL_REACHED,METHODOLOGY_DEFINITION,QUALITATIVE_ONLY,has_numeric_nps,nps_value_fix,nps_competition_industry,nps_value_over,nps_value_below,nps_goal_value,nps_goal_change
"SHOTSPOTTER, INC",,,,,https://sec.gov/Archives/edgar/data/0001351636/000095017022006913/ssti_defa_14a_2021_-_ceo.htm,,"ter.com This letter contains forward-looking statements, including but not limited to statements regarding: the company’s ability to achieve revenue growth at a 25% compounded annual growth rate over the next 3-5 years; the company’s ability to achieve ~40% adjusted EBITDA margins at scale; the company’s ability to achieve revenues and Adjusted EBITDA that exceed the “Rule of 40”; the financial visibility afforded by the company’s subscription model; the quality of the company’s large intellectual property portfolio; the company’s low attrition/high revenue retention experience; the company’s net promoter score; and the company’s low cost of customer acquisition. . The company’s actual results could differ materially from those stated or implied in forward-looking statements due to a number of factors, such as the duration and extent of the COVID-19 crisis and including those described in the risk factors included in the company’s most recent annual report on Form 10-K and other SEC filings.",0,0,0,0,0,0,1,0,,,,,,
"SOUNDTHINKING, INC.",,,,,https://sec.gov/Archives/edgar/data/0001351636/000095017023019723/ssti-ex99_1.htm,,"“During Q1, we went 'live' in six new cities and expanded with eight customers. Our long-term strategic plan builds upon the strong and trusted relationships we have secured over the years with our core buying center of public safety agency command staff. We have consistently achieved high Net Promoter Score results, primarily driven by our differentiated, high-quality technology solutions combined with our unique customer on-boarding and customer success focus. The ROI in relationship capital we have built has resulted in an annual revenue retention rate of over 99% three years in a row. “In April 2023, we rebranded as SoundThinking, reflecting the company’s focus on public safety through industry-leading law enforcement tools.",0,0,0,0,0,0,1,0,,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017023048791/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) 7 Serving Our Customers Best 8 Excellent net promoter score of 59 (1) 90+% favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 89% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and focused on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 54 Years Annual Income (2) $47,000 Some College or Advanced Degree (1) 60% (1) Fal",1,0,0,0,0,0,0,1,59.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017024019115/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) Our Customer 9 Average Age (2) 55 Years Annual Income (2) $51,000 Some College or Advanced Degree (1) 54% Net promoter score of 64 representing our customers’ strong loyalty and willingness to recommend our products to others (1) 90%+ favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 89% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and laser focus on delivering a positive customer experience has allowed us to maintain strong metrics Origination Needs (1) Demographics Top-Notch Customer S",1,0,0,0,0,0,0,1,64.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017024055698/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) 7 Serving Our Customers Best Excellent net promoter score of 64 (1) 90+% favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 92% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and focused on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 56 Years Annual Income (2) $50,000 Some College or Advanced Degree (1) 54% (1) Fal",1,0,0,0,0,0,0,1,64.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017024063071/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) Serving Our Customers Best 10 Excellent net promoter score of 64 (1) 90+% favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 92% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and focused on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 56 Years Annual Income (2) $50,000 Some College or Advanced Degree (1) 54% (1) Fal",1,0,0,0,0,0,0,1,64.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017024125432/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) Serving Our Customers Best Excellent net promoter score of 64 (1) 90+% favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 92% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and focused on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 55 Years Annual Income (2) $53,000 Some College or Advanced Degree (1) 54% (1) Fal",1,0,0,0,0,0,0,1,64.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017024135401/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) 8 Serving Our Customers Best Excellent net promoter score of 61 (1) 90+% favorable ratings for key attributes (1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly 92% of customers would apply to Regional Finance first the next time they need a loan Continued investment in digital channels, remote servicing options, and focus on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 55 Years Annual Income (2) $53,000 Some College or Advanced Degree (1) 57% (1) Fall",1,0,0,0,0,0,0,1,61.0,,,,,
Regional Management Corp.,,,,,https://sec.gov/Archives/edgar/data/0001519401/000095017025025245/rm-ex99_1.htm,,"“Average U.S. FICO® Score Stays Steady at 716” FICO.com, 30 Aug. 2022, www.fico.com/blogs/average-us-fico-score-stays-steady-716-missed-payments-and-consumer-debt-rises Student Loans (31%) Auto Loans (34%) Credit Cards (21%) Other (11%) Personal Lending (3%) Serving Our Customers Best Excellent net promoter score of 61(1) 91% of customers would apply to Regional Finance first the next time they need a loan(1) ~90% favorable ratings for key attributes(1): Loan process was quick, easy, and understandable People are professional, responsive, respectful, knowledgeable, helpful, and friendly Continued investment in digital channels, remote servicing options, and focused on delivering positive customer experience has allowed us to maintain strong metrics Origination Needs Demographics Top-Notch Customer Service Average Age (2) 55 Years Annual Income (2) $54,000 Some College or Advanced Degree (1) 57% (1) Fa",1,0,0,0,0,0,0,1,61.0,,,,,
XP Inc.,,,,,https://sec.gov/Archives/edgar/data/0001787425/000095010321000952/dp144792_ex9901.htm,,"As a result of our banking license and ongoing efforts throughout 2020, we were able to enter in a new and promising segment. As with everything we do at XP, our focus is on client experience and execution. Our platform gives us the ability to quickly scale up businesses, as the credit portfolio reinforces, growing ~10x from June to December 2020.” NPS (Net Promoter Score) Our NPS, a widely known survey methodology used to measure customer satisfaction, increased to 71 in December 2020. Maintaining a high NPS score is a priority for XP since our business model is built around client experience. The NPS calculation as of a given date reflects the average scores in the prior six months.",1,1,0,0,0,0,0,0,71.0,,,,,
